Report Time,Value,Unit,% Change,Product Name,Sub Product,Market,Exchange Rate
2024-10-03,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14207169
2024-10-02,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14221919
2024-10-01,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14248871
2024-09-30,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14262690
2024-09-27,3.59,USD/Kg,0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14265335
2024-09-26,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14218077
2024-09-25,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14222323
2024-09-24,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14179570
2024-09-23,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14180575
2024-09-20,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14148274
2024-09-19,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14120305
2024-09-18,3.56,USD/Kg,-0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14097413
2024-09-17,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14097413
2024-09-16,3.58,USD/Kg,0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14097214
2024-09-13,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14049680
2024-09-12,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14043958
2024-09-11,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14041394
2024-09-10,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14055604
2024-09-09,3.54,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14106561
2024-09-06,3.53,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14099798
2024-09-05,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14059359
2024-09-04,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14042183
2024-09-03,3.55,USD/Kg,-0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14049680
2024-09-02,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14098208
2024-08-30,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14091454
2024-08-29,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14034497
2024-08-28,3.56,USD/Kg,0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14036861
2024-08-27,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14046522
2024-08-26,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14035088
2024-08-23,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13995605
2024-08-22,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14018954
2024-08-21,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14012667
2024-08-20,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14012667
2024-08-19,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13956734
2024-08-16,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13954202
2024-08-15,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14008938
2024-08-14,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13978389
2024-08-13,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13937282
2024-08-12,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13952255
2024-08-09,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13938059
2024-08-08,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13925055
2024-08-07,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14024754
2024-08-06,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14042577
2024-08-05,3.55,USD/Kg,0.57,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13969992
2024-08-02,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13804909
2024-08-01,3.53,USD/Kg,-1.12,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13854061
2024-07-31,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13789870
2024-07-30,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13775433
2024-07-29,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13791011
2024-07-26,3.56,USD/Kg,-0.84,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13829537
2024-07-25,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13769932
2024-07-24,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13745138
2024-07-23,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13748161
2024-07-22,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13755158
2024-07-19,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13774294
2024-07-18,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13773346
2024-07-17,3.56,USD/Kg,0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14007957
2024-07-16,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13774294
2024-07-15,3.54,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13792342
2024-07-12,3.53,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13781698
2024-07-11,3.52,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13744760
2024-07-10,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13750052
2024-07-09,3.53,USD/Kg,-1.40,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13758754
2024-07-08,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13757543
2024-07-05,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13761215
2024-07-04,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13755915
2024-07-03,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13754212
2024-07-02,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13759133
2024-07-01,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13761215
2024-06-28,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13758565
2024-06-27,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13765572
2024-06-26,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13769553
2024-06-25,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13776572
2024-06-24,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13773725
2024-06-21,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13773915
2024-06-20,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13779229
2024-06-19,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13786068
2024-06-18,3.58,USD/Kg,1.70,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13781698
2024-06-17,3.52,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14064104
2024-06-14,3.52,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13788159
2024-06-13,3.53,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13814063
2024-06-12,3.54,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14066280
2024-06-11,3.53,USD/Kg,0.57,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14071625
2024-06-10,3.51,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14070635
2024-06-07,3.50,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13903565
2024-06-06,3.50,USD/Kg,0.57,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14073605
2024-06-05,3.48,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14090659
2024-06-04,3.49,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13807768
2024-06-03,3.48,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13967594
2024-05-31,3.49,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14079549
2024-05-30,3.50,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14059359
2024-05-29,3.49,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14065093
2024-05-28,3.50,USD/Kg,0.57,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13806624
2024-05-27,3.48,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14062522
2024-05-24,3.48,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14061929
2024-05-23,3.48,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14097612
2024-05-22,3.49,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14096817
2024-05-21,3.50,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13825713
2024-05-20,3.49,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14101787
2024-05-17,3.50,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13854253
2024-05-16,3.50,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13852910
2024-05-15,3.51,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13825713
2024-05-14,3.52,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13824948
2024-05-13,3.53,USD/Kg,-1.12,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14102781
2024-05-10,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13850416
2024-05-09,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13841214
2024-05-08,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14090659
2024-05-07,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14131479
2024-05-06,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14139672
2024-05-03,3.56,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13813299
2024-05-02,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13810438
2024-05-01,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13808912
2024-04-30,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13814635
2024-04-29,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13801480
2024-04-26,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13812918
2024-04-25,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13802622
2024-04-24,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13801670
2024-04-23,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13805481
2024-04-22,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14083119
2024-04-19,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13816544
2024-04-18,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13815208
2024-04-17,3.54,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13817498
2024-04-16,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13815971
2024-04-15,3.53,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13818644
2024-04-12,3.52,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13818071
2024-04-11,3.52,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13826478
2024-04-10,3.52,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13828007
2024-04-09,3.51,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13829920
2024-04-08,3.51,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14101389
2024-04-05,3.51,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13821891
2024-04-04,3.51,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13820936
2024-04-03,3.52,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13824757
2024-04-02,3.53,USD/Kg,0.57,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13829920
2024-04-01,3.51,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13847922
2024-03-29,3.50,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13836043
2024-03-28,3.51,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13837000
2024-03-27,3.51,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13852910
2024-03-26,3.52,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13871165
2024-03-25,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13916496
2024-03-22,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13890432
2024-03-21,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13891783
2024-03-20,3.53,USD/Kg,0.57,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13890818
2024-03-19,3.51,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13891783
2024-03-18,3.52,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14020658
2024-03-15,3.51,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13901632
2024-03-14,3.51,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13912850
2024-03-13,3.51,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13923698
2024-03-12,3.50,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13918659
2024-03-11,3.51,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14003215
2024-03-08,3.50,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13901825
2024-03-07,3.51,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13894871
2024-03-06,3.50,USD/Kg,-1.69,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13894678
2024-03-05,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13889082
2024-03-04,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13982429
2024-03-01,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13911302
2024-02-29,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13894678
2024-02-28,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13891976
2024-02-27,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13894196
2024-02-26,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13984416
2024-02-23,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13899893
2024-02-22,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13910334
2024-02-21,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13906659
2024-02-20,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13892362
2024-02-19,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14048199
2024-02-16,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14053036
2024-02-15,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13933204
2024-02-14,3.55,USD/Kg,-0.84,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13908786
2024-02-13,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13902019
2024-02-12,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14002627
2024-02-09,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14053234
2024-02-08,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14058766
2024-02-07,3.61,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14068259
2024-02-06,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14058042
2024-02-05,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14047627
2024-02-02,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14082524
2024-02-01,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14078558
2024-01-31,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14076378
2024-01-30,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14087285
2024-01-29,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14091136
2024-01-26,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14095625
2024-01-25,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14104571
2024-01-24,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14104571
2024-01-23,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13901052
2024-01-22,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14050667
2024-01-19,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14035088
2024-01-18,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14032527
2024-01-17,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14032134
2024-01-16,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14070041
2024-01-15,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14062720
2024-01-12,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14089428
2024-01-11,3.61,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13944473
2024-01-10,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14059359
2024-01-09,3.61,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14084507
2024-01-08,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14079549
2024-01-05,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14042971
2024-01-04,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14062324
2024-01-03,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14085301
2024-01-02,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14127087
2024-01-01,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14126608
2023-12-29,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14068655
2023-12-28,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14002857
2023-12-27,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13998936
2023-12-26,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14012471
2023-12-25,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14097811
2023-12-22,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14007172
2023-12-21,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14015221
2023-12-20,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14127886
2023-12-19,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14019347
2023-12-18,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14123296
2023-12-15,3.61,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14130281
2023-12-14,3.62,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13941946
2023-12-13,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13933398
2023-12-12,3.61,USD/Kg,0.84,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13937088
2023-12-11,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14012275
2023-12-08,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13986405
2023-12-07,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14049088
2023-12-06,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13992668
2023-12-05,3.56,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14108551
2023-12-04,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14140271
2023-12-01,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14113529
2023-11-30,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14106561
2023-11-29,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14136673
2023-11-28,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14022689
2023-11-27,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14101309
2023-11-24,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14092844
2023-11-23,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13975850
2023-11-22,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14089667
2023-11-21,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13949725
2023-11-20,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13921986
2023-11-17,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13808340
2023-11-16,3.60,USD/Kg,1.69,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13799194
2023-11-15,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13787208
2023-11-14,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13717421
2023-11-13,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13904725
2023-11-10,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13730040
2023-11-09,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13735698
2023-11-08,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13737962
2023-11-07,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13755915
2023-11-06,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13827816
2023-11-03,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13670353
2023-11-02,3.56,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13666990
2023-11-01,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13668111
2023-10-31,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13674279
2023-10-30,3.56,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13949531
2023-10-27,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13668858
2023-10-26,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13667364
2023-10-25,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13679891
